state,zip_code,zip_first_two_digits,school_type,school_level,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state_population,zip_first_two_digits_population,average_act
35,46772,46,1,2,-0.9190801075986633,-0.8080068286030722,1.381901433137706,0.17769243295452838,-1.2067621943522926,-0.8071837763907889,-0.01775896619375121,21.031746031746
37,44319,44,1,2,-0.9981674541466855,0.03795833482340925,0.9122214342487435,0.5410366156507139,-1.1768816351064495,-0.14136509188157922,-0.15989731026408338,20.5921855921856
34,53555,53,1,2,-1.108111765674829,1.048673052025513,0.7344641218292368,0.5967123285050506,-1.0639467092083312,-0.925829269877872,-0.5327765549398044,21.0561660561661
20,63366,63,1,2,0.28422855764450033,0.21330528943154967,0.8868682046956823,1.269923798316766,-1.2204578654986755,-0.8915691154626094,-0.8443850544198338,
46,07036,07,1,2,-0.35250734965632446,0.014343541121310416,1.009646234547827,0.8397438679243535,0.17933560735587484,-0.4771283503154795,0.21887673999589094,22.7655677655678
39,10023,10,1,2,-0.719969186617682,2.2479708638677725,0.8896821691653092,4.420704490146465,-0.7616207068867373,0.9634030226392952,0.10343687708886674,21.3980463980464
37,44077,44,1,2,-0.29270869761214535,0.42573915554852715,0.8922454692872467,1.2143725468175433,-1.4580426673517788,-0.14136509188157922,-0.15989731026408338,21.6178266178266
39,10468,10,1,2,1.6506071412652903,-0.8298854468634622,-1.41790686527192,-0.6489384005943979,1.8255665601194246,0.9634030226392952,0.10343687708886674,18.8827838827839
34,54915,54,1,2,-0.8008689634253328,0.5248827962599262,0.2929101309858332,0.19839450502182648,-0.5182325152040256,-0.925829269877872,-0.960216500156801,19.9328449328449
20,65251,65,1,2,0.4117906655959145,-0.5732901094366023,0.13686410515027037,-0.45776575913926854,-0.1805513827234827,-0.8915691154626094,-1.3636301101233776,20.8608058608059
20,63624,63,1,3,-0.6447357295735551,-0.766425261450361,-0.49475083263971176,-0.8599833717493985,0.6931276890392836,-0.8915691154626094,-0.8443850544198338,
35,46161,46,1,3,-0.5259599601813782,-0.3996239826428057,0.4011103840212248,0.14110079455100755,-0.7583610998734527,-0.8071837763907889,-0.01775896619375121,20.4456654456654
28,27909,27,1,2,1.0561937836347393,-0.5766139512665229,-1.1499121185962196,-1.5237357785724486,0.09024681558062142,-0.32056694067077024,0.02875848898236091,21.2271062271062
38,19380,19,1,3,-1.3441037570267635,2.031214815004945,1.7433486153168174,2.828179964344253,-0.33855959533499347,0.01774422457800519,0.14503321797180654,22.3992673992674
43,01527,01,1,2,0.5591921245269365,0.3290557569994994,-0.29879619206699176,-0.057705476684448156,-0.8116492202965105,-0.7796761665821531,-0.5626699307327458,
28,27938,27,1,2,0.871149975476417,-0.4852068285822298,0.2889689174055955,-0.031485617873762015,-0.2262563891152705,-0.32056694067077024,0.02875848898236091,21.0561660561661
12,79830,79,1,2,-1.0857196204677126,1.274454880309712,1.486681268687909,-0.3096567465535889,-0.6230253661715468,2.1762978578422096,-0.954337013216262,21.7887667887668
46,08215,08,1,2,1.3945796001444557,-0.621883396135471,-0.5309269386067709,-0.3682780448122907,-0.39614862254799416,-0.4771283503154795,-0.23256704121357064,20.5677655677656
38,16511,16,1,2,-0.3374535282999952,-0.3863809292912295,-0.7824099813762139,-0.0016563797647693903,-0.10679739030673671,0.01774422457800519,-1.4263053834646109,22.5213675213675
20,63957,63,1,2,-0.44090079755226524,-1.3022642998747547,-0.1747813920498234,-0.863094905627249,0.8113214098107142,-0.8915691154626094,-0.8443850544198338,
32,41822,41,1,2,0.5951579672247927,-1.0132768897062312,0.8938730521467849,-0.7851406102075033,1.1295355904392694,-1.1104486276321293,-1.6466458824033205,20.6898656898657
26,31643,31,1,3,2.258648977838711,-0.8506711420571375,-1.131182674141268,-0.8787770363716151,2.248878128147092,-0.28329507984355945,-1.0499248712849734,18.1746031746032
12,77546,77,1,2,-1.107070551268452,1.2538073830047352,1.124895729339753,1.6691128512857882,-0.8669329327206582,2.1762978578422096,1.5195746397353225,19.0537240537241
12,77587,77,1,2,0.31362572861016363,-1.3232574898267597,-0.5439713205980807,-0.7155252255803968,1.2690674141254525,2.1762978578422096,1.5195746397353225,22.7655677655678
25,33458,33,1,2,-0.6528588457322837,0.6875858682774197,0.06422962908111753,-0.06977822813050776,-0.769641066970305,1.1603159277530588,2.462080044459979,
37,44004,44,1,2,-0.5066380478147119,-0.9489164788056639,-0.14964430014195407,-0.2565947221566465,-0.07924016788907068,-0.14136509188157922,-0.15989731026408338,20.3968253968254
46,08690,08,1,2,-0.7312399788949993,1.059803307991484,0.7547198333664527,0.4020132819883575,-1.3479006848153514,-0.4771283503154795,-0.23256704121357064,21.1294261294261
1,98371,98,1,2,-0.07425900665557629,0.37164117491717885,-0.5681597913463006,0.22307934045277308,-0.7292749357201317,-0.6828615566229926,0.8422531485921002,21.007326007326
12,77418,77,1,2,-0.2327127535212376,0.05158830692219052,-0.25955267695930523,-0.2035741848780755,-0.4413679863403651,2.1762978578422096,1.5195746397353225,19.6398046398046
26,30907,30,1,2,-0.7801007012441384,1.0586019438711156,-2.6585705404783164,-0.7484245104488685,2.300521213839625,-0.28329507984355945,1.4638865827582082,
37,45244,45,1,2,-0.5032768171152947,1.0113917750578687,0.052372654525991685,0.06513788081308614,-1.4875248637896146,-0.14136509188157922,-0.4506681459243173,23.4737484737485
1,98026,98,1,2,-0.7069728199610836,1.7031516176288017,0.6295277064725121,0.7954356255037637,-0.7120543548468786,-0.6828615566229926,0.8422531485921002,
37,43081,43,1,2,-0.9127274001710713,1.576687384038063,1.302787726438379,2.4682377253545167,-0.8506594468385523,-0.14136509188157922,-0.5113395491846926,20.030525030525
37,43333,43,1,2,0.17271092182317452,-1.4581189690332905,-0.6040983644310107,-0.6458683538349188,-0.3833803056029453,-0.14136509188157922,-0.5113395491846926,19.0781440781441
1,98642,98,1,2,-0.27106343187954907,1.079115105683117,1.6056078578695392,1.644345041618099,-0.7912958782064261,-0.6828615566229926,0.8422531485921002,21.959706959707
34,53217,53,1,2,-0.961106462525498,1.472630367484408,1.0887069126701847,0.23544250172743206,-0.9906412256575347,-0.925829269877872,-0.5327765549398044,22.4481074481074
25,33305,33,1,2,0.3349684125177903,-0.21637335288049975,1.0827386377980714,-0.8375803278288756,0.6290988469867116,1.1603159277530588,2.462080044459979,21.3247863247863
35,46044,46,1,2,-0.6032270612062715,-0.7082450892021657,0.21918560644165327,0.007470786276925154,-0.4750005471128956,-0.8071837763907889,-0.01775896619375121,21.3003663003663
38,19122,19,1,2,3.2008666382564424,-1.441328072114365,-3.245218121735921,-1.5046517041216327,2.398247631965621,0.01774422457800519,0.14503321797180654,21.3980463980464
36,49849,49,1,2,0.18253724444745792,0.3650686379426647,0.09102116645949261,-0.8628044957986496,-0.548739217962209,-0.37106353721446556,-0.6000775799750964,23.5714285714286
34,54656,54,1,2,-0.5585654178584745,0.22453498173654196,-0.576226691179587,-0.5270907339377757,-0.5183056188235364,-0.925829269877872,-0.960216500156801,23.6935286935287
43,01540,01,1,2,-0.11643073318248227,0.4318623312694164,0.8452640883893479,0.7459829804051278,-0.5935698564240508,-0.7796761665821531,-0.5626699307327458,
34,54893,54,1,2,0.397014730240023,-0.509888240051481,0.1356965089796068,-0.32251775324870396,0.6493847242122452,-0.925829269877872,-0.960216500156801,
28,27203,27,1,2,1.3761329043216046,-0.5150189766922733,-0.13702556969563467,-0.7447736440321906,0.6536185055844694,-0.32056694067077024,0.02875848898236091,
34,53811,53,1,2,-1.0089507374923998,-0.017004350979143126,0.6801228786093167,0.060076452371782794,-0.8918063049177102,-0.925829269877872,-0.5327765549398044,22.6923076923077
12,78852,78,1,2,-0.9795906205802418,0.25623939365409787,0.04258809434051843,0.1663664496391529,0.8233649802463774,2.1762978578422096,1.2074376470471546,19.3711843711844
35,46140,46,1,2,-0.6968661222133895,-0.033643886250231736,-0.11652609533653235,-0.08579225582184455,-0.769807423224434,-0.8071837763907889,-0.01775896619375121,21.007326007326
28,27207,27,1,2,0.7282483644435492,-0.8296369591447585,0.4434371838622355,-0.28513785959612764,-0.5587495022972299,-0.32056694067077024,0.02875848898236091,
37,44125,44,1,2,0.6321003730304614,-0.2985467159371207,-0.6396662158447639,-0.4522479723958805,0.4946735146742922,-0.14136509188157922,-0.15989731026408338,21.9108669108669
31,37066,37,1,2,0.15989063680116755,1.337472592185554,1.7628143473109699,2.130200684864848,-0.9526565244429209,-0.7889960260693394,0.06905753222575822,20.7142857142857
28,28208,28,1,2,2.458872541273993,-1.116939646411891,-2.1505075561096643,-1.2829860306635694,0.638255488172673,-0.32056694067077024,0.39403154834638787,
36,48162,48,1,2,0.16834051407114944,-0.12498775869956141,0.4661834890000165,-0.1556980502775505,-0.6346245605590968,-0.37106353721446556,0.7801494521444513,20.3479853479853
35,47429,47,1,2,-0.2963831147901409,-4.4769712923601147e-05,-0.038444835768985476,0.07633940277334762,-0.8137892931053985,-0.8071837763907889,-1.1035774634785693,21.0561660561661
39,11367,11,1,2,-0.10959576731643866,1.0812706870385589,1.6114511932870867,1.2083984017720704,-0.264448314284532,0.9634030226392952,1.3454241599633348,19.004884004884
36,48187,48,1,3,-0.5954024302309691,1.227669300767358,1.4003673747359493,2.2202692188490247,-1.2956150708380714,-0.37106353721446556,0.7801494521444513,22.032967032967
43,02050,02,1,2,-0.9810042175236786,1.2559343343452065,0.6295517068802553,1.253038541139631,-1.2539554147721221,-0.7796761665821531,-0.06888924795828827,14.2429792429792
28,28262,28,1,2,-0.6167346012361825,0.7680546247689496,-0.8841872408591636,-0.27489054135840696,1.2750097647848881,-0.32056694067077024,0.39403154834638787,21.031746031746
1,99349,99,1,2,-0.15542781382273102,-2.102138795576171,0.4773677550322036,-0.3387392165318974,2.2973682542796197,-0.6828615566229926,-1.231872540707466,18.7362637362637
35,47240,47,1,2,0.3323137716850348,-0.5694825132163334,-0.49940624549262896,-0.5029452310456566,-0.48180971183505444,-0.8071837763907889,-1.1035774634785693,15.9035409035409
39,10468,10,1,2,1.7984333073566976,-0.838784985967684,0.17232447684408647,-0.060319165141842504,-0.8182776545699185,0.9634030226392952,0.10343687708886674,22.2527472527473
12,78620,78,1,2,-0.8321517696464579,1.72824044298192,1.5592369852668346,2.874355127091553,-1.4586315492948272,2.1762978578422096,1.2074376470471546,21.1782661782662
43,01020,01,1,2,-0.1836818948617232,-0.9610686747987063,0.33654283029234344,0.26672378897942156,0.010717095982312906,-0.7796761665821531,-0.5626699307327458,20.4945054945055
22,70552,70,1,2,-0.11731274675007511,-0.8612998780665604,0.1917230625621425,0.3543445829796892,-0.009389426064329248,-1.0912773137627452,-0.6336909926524972,
37,45434,45,1,2,-1.0424430997022645,1.5400278714121667,0.892581150567017,0.8476264204149079,-1.362551713468581,-0.14136509188157922,-0.4506681459243173,22.4725274725275
22,71105,71,1,2,-0.816895154743377,0.8711308096095493,0.5985903203182811,0.5401238990465445,-0.35933424279116827,-1.0912773137627452,-1.3381786622999252,19.5909645909646
28,27407,27,1,2,0.5494990026319041,-1.7567819005213487,-0.24735032150236794,-1.0190034964667403,1.6031314282063405,-0.32056694067077024,0.02875848898236091,21.3736263736264
22,70433,70,1,2,-0.07834327609314017,-0.9005485835780789,-1.9565638623260881,-0.9072786866927248,-0.01470053372346623,-1.0912773137627452,-0.6336909926524972,
34,53098,53,1,2,1.0036843594015854,0.6760668304460238,1.1253989428999922,0.36583651476855,-0.4772806364696613,-0.925829269877872,-0.5327765549398044,21.0561660561661
43,01902,01,1,3,1.8267661944334428,-1.3067578700652709,-0.862583947675227,-0.6301447359721815,1.1158640476652966,-0.7796761665821531,-0.5626699307327458,21.4224664224664
12,78379,78,1,2,-0.36053094413375875,-0.06840059349497445,0.7693480142160198,-0.040944680862427266,0.19566543177411158,2.1762978578422096,1.2074376470471546,21.4957264957265
25,33709,33,1,2,-0.8291270427830937,-0.6391891147144683,0.21319330940749473,-0.08500400057278912,-0.3396696141823181,1.1603159277530588,2.462080044459979,20.8119658119658
12,77515,77,1,2,-0.8773963559687997,-0.7012792972553019,-0.6798806702457917,0.03754894709614581,0.001179985344070878,2.1762978578422096,1.5195746397353225,20.4212454212454
39,10002,10,1,2,-0.6838030188055574,-0.19770330199439423,0.5158861849031685,-0.16096691431071053,1.3590717872590148,0.9634030226392952,0.10343687708886674,20.6898656898657
43,01905,01,1,2,0.47983049749591367,-0.1460751316395359,-1.708212173865316,-0.6344593962828007,1.1820586090086393,-0.7796761665821531,-0.5626699307327458,18.3699633699634
38,16148,16,1,2,-0.366087513872442,0.9727022371808134,0.8169790400500232,-0.31085987298635775,-0.6958657261404495,0.01774422457800519,-1.4263053834646109,22.2283272283272
39,10455,10,1,2,1.4380484545270096,-0.5893400927310984,-1.8082611249476355,-0.511574551666895,1.6248236726233642,0.9634030226392952,0.10343687708886674,
33,61880,61,1,2,-1.0977697037126375,0.7591443082276491,0.8854988890061002,0.508593689084327,-0.7789188239663026,-0.009887011950400744,-1.1795249054752697,21.0805860805861
37,45309,45,1,2,-0.4803721747295898,0.5084423088840736,0.5942802202343725,-0.45602330016767234,0.5075967807694033,-0.14136509188157922,-0.4506681459243173,23.7423687423687
12,78216,78,1,2,-0.9686104481650747,0.5620791210339386,-1.1719173273169883,-0.7044896520936206,-0.7588640233020895,2.1762978578422096,1.2074376470471546,25.1587301587302
12,76504,76,1,2,1.5241254911258626,-1.9372106330837309,0.47935384925957836,-1.1433403902256427,0.509910310354649,2.1762978578422096,-0.08464830267922527,21.007326007326
39,10451,10,1,2,1.870797358851583,-1.5271537941722941,-1.9880788052026197,-1.3230210998919114,1.7664628470972263,0.9634030226392952,0.10343687708886674,21.5201465201465
32,40311,40,1,2,-0.6980835470529493,-0.7670791281942637,-0.2582472742764429,-0.5573763303488531,0.24804595633760235,-1.1104486276321293,-1.0607427059928631,21.1050061050061
39,11694,11,1,3,-0.3997462753929709,-0.09603599967974694,-1.6671957872290297,0.09845203686527122,2.4107962941737004,0.9634030226392952,1.3454241599633348,
37,45661,45,1,2,1.117995996686316,-1.2241612956507768,-0.40531246029663204,-0.7538593229555138,0.4406093890408249,-0.14136509188157922,-0.4506681459243173,19.4688644688645
36,49072,49,1,3,-0.6544672399733045,-0.3723988898463267,0.3363126135056683,-0.320692320040365,-0.32996081609527483,-0.37106353721446556,-0.6000775799750964,
38,19506,19,1,2,-0.4978179133286334,-0.8404163151911722,0.999304079733956,0.4226738669372842,-0.43950839277082693,0.01774422457800519,0.14503321797180654,22.3504273504273
31,37075,37,1,3,-0.7071448358587865,-0.01777311335696321,-0.31063814472474666,-0.4048696832158115,-1.6122693506775874,-0.7889960260693394,0.06905753222575822,21.6666666666667
43,02025,02,1,3,-0.6437034544231451,1.9614941299831028,1.4071459527950052,2.7197326369215733,-1.6308765886094831,-0.7796761665821531,-0.06888924795828827,22.5213675213675
28,28311,28,1,2,0.7816861492348673,1.1509762031666184,-0.0165610509765588,0.10757920290696577,0.13169025024756906,-0.32056694067077024,0.39403154834638787,22.1794871794872
25,32960,32,1,2,1.1036346319577366,0.1016237756268851,-0.9322225371009619,-0.8933390149199549,0.015721177791960052,1.1603159277530588,1.0257542242287312,21.4713064713065
35,47150,47,1,3,-0.17848713555214638,-0.004553131780847255,0.22605942336264387,-0.05019630825923583,-0.8975999961979914,-0.8071837763907889,-1.1035774634785693,20.2258852258852
33,60625,60,1,2,0.028299243750826493,1.5216309479355454,1.2685173858225833,0.8399098163978389,-0.5697999725324017,-0.009887011950400744,1.7411233966969861,
20,63401,63,1,2,-0.7370954010398917,-0.17582206352020802,0.0727850122243618,-0.3090759268963902,-0.11597583407121978,-0.8915691154626094,-0.8443850544198338,21.6422466422466
37,44011,44,1,2,-0.6763841800810566,1.3952872150033289,0.4204133424046224,0.8751323798951056,-1.3534511850953137,-0.14136509188157922,-0.15989731026408338,20.6166056166056
25,33881,33,1,2,0.5513304662699243,0.05015748354897006,-0.7549166139061969,-0.13308757076517083,-0.9798818724266901,1.1603159277530588,2.462080044459979,23.7912087912088
43,02115,02,1,2,1.4251225167711705,0.5440219660568458,-0.4828119911101174,-1.6028517133065918,1.3340663334380594,-0.7796761665821531,-0.06888924795828827,22.8144078144078
33,60608,60,1,2,0.3230851356155494,1.2971183455856858,-1.00307602989622,0.011204626930345648,2.09376077441225,-0.009887011950400744,1.7411233966969861,26.9169719169719
28,28303,28,1,2,1.3712874355450464,0.864116462907152,-1.1621224076170313,-0.22095728747566648,0.8452134467107777,-0.32056694067077024,0.39403154834638787,22.0818070818071
34,53073,53,1,2,-0.3426657595006105,0.7063189622250774,0.20649773172093888,-0.03621514936809464,-1.1168452183849678,-0.925829269877872,-0.5327765549398044,20.6166056166056
34,54728,54,1,2,-0.6900733030634585,-0.05592291743840291,0.45267150006178436,-0.43063318372441295,-0.2090969480632154,-0.925829269877872,-0.960216500156801,22.008547008547
28,27104,27,1,2,0.03871338440256929,1.7934253259868507,0.1974856745504039,-1.104176550483099,-0.021565374672908984,-0.32056694067077024,0.02875848898236091,23.1074481074481
46,07728,07,1,2,-0.5302255733264236,-0.046174523985791596,1.0957057978189149,1.212381165135719,-0.9822006061286734,-0.4771283503154795,0.21887673999589094,22.5946275946276
26,30005,30,1,2,-0.16693817903316843,1.6629240785542942,0.93955776648474,1.181514749067443,-1.3956086398564438,-0.28329507984355945,1.4638865827582082,19.1025641025641
34,54204,54,1,2,-0.7784134837121501,-0.29333168318125685,0.5896169277073062,0.15607764428306087,-0.8369361795026368,-0.925829269877872,-0.960216500156801,
1,98837,98,1,2,0.057641958225519804,0.5796734517414803,0.34021915826217647,0.5553081843704545,0.13532073980734524,-0.6828615566229926,0.8422531485921002,21.2271062271062
39,11214,11,1,2,0.11766343186713132,-0.7265155512238223,0.5832765155919525,-0.5056004066214222,1.2380819435884616,0.9634030226392952,1.3454241599633348,
34,54174,54,1,2,-0.5546588702084809,-0.8442374975929086,0.9441619360162737,-0.4282269308588753,-0.7101295164248482,-0.925829269877872,-0.960216500156801,21.031746031746
25,33146,33,1,2,-1.1986653658379862,2.1951223346789277,0.7945751575289377,2.9301138141826324,0.8145713730195331,1.1603159277530588,2.462080044459979,20.5189255189255
39,10466,10,1,2,1.0478918531910903,-0.17641521256002346,-2.2582920300511042,-0.6967315609581802,2.2004337583009197,0.9634030226392952,0.10343687708886674,22.5946275946276
38,15024,15,1,2,-0.32573248930801457,0.7579939678148834,0.9739206971323047,0.4144179303813878,-1.0122793146793383,0.01774422457800519,-0.9495642982840705,20.2503052503052
43,01230,01,1,2,-0.5750731575458488,0.30400454778415115,0.03552556816332462,-0.004021145511935704,-1.2105534984070647,-0.7796761665821531,-0.5626699307327458,20.8119658119658
43,01966,01,1,2,-0.5996183464147284,1.1332547492889213,0.8995728883400753,0.9603054339114642,-1.1808512202742176,-0.7796761665821531,-0.5626699307327458,21.7887667887668
12,76054,76,1,2,-0.21463318869919032,0.4806907989257768,-0.48210219986413383,-0.2637305065165168,-0.42794710016874155,2.1762978578422096,-0.08464830267922527,16.978021978022
20,65483,65,1,2,-0.8275938265387945,-1.0304290309965558,0.43011434001377935,-0.5752987654852715,-0.06980826732956238,-0.8915691154626094,-1.3636301101233776,24.5238095238095
1,98597,98,1,2,0.11355031976371115,0.21546545952055982,-0.685331227112078,-0.24248910191039133,-0.44370743642303,-0.6828615566229926,0.8422531485921002,
25,33139,33,1,2,-1.6866989217660988,0.6476218879461394,1.8703487868303814,-0.6585219249381772,0.6689319845712295,1.1603159277530588,2.462080044459979,16.2942612942613
32,42501,42,1,2,-0.6060200543378306,-0.026726968069606196,-2.1586800283514105,-0.9062000216150701,0.018025536050715604,-1.1104486276321293,-1.5104865964576697,20.8119658119658
22,70071,70,1,2,0.7008518346012351,-0.3258524120619688,0.04710827326444487,0.05368743614259661,0.4952856009746939,-1.0912773137627452,-0.6336909926524972,21.5934065934066
25,33015,33,1,2,-0.5196848280143601,0.25633083495862263,1.0034302164962805,1.0955949269204002,0.5108127859132096,1.1603159277530588,2.462080044459979,22.2283272283272
25,33928,33,1,2,0.5507117101010909,0.4863723656042711,0.39744562120602933,0.3618952385232728,0.059164239580406675,1.1603159277530588,2.462080044459979,23.4249084249084
38,19426,19,1,2,-0.7750941763263913,1.5586964272847545,0.9779847190740873,2.4287419886650023,-1.3292050147194872,0.01774422457800519,0.14503321797180654,
38,15068,15,1,2,-0.3473902341743798,0.5882446279864039,0.5914570596888059,-0.11794477255963215,-0.9000566781520358,0.01774422457800519,-0.9495642982840705,14.2185592185592
28,27127,27,1,2,0.560673073324668,-0.3992029475787351,-0.5605070674657864,-0.873383710983341,1.1404749663042395,-0.32056694067077024,0.02875848898236091,20.9340659340659
26,30677,30,1,2,-0.834032076064594,0.9594215093320534,1.0850481462684278,1.1621402647880277,-1.0632001451178525,-0.28329507984355945,1.4638865827582082,
37,45318,45,1,2,0.3124055313394889,-0.9922895734972927,-0.10141959032590248,-0.521987818378101,-1.0530839006579598,-0.14136509188157922,-0.4506681459243173,22.2283272283272
37,43906,43,1,2,-0.2364533147112088,-1.4704526074159612,-0.7632208438759751,-1.1958215949653865,0.11910920758081929,-0.14136509188157922,-0.5113395491846926,21.3736263736264
37,44721,44,1,2,-0.8378932354424491,1.0142278287448196,0.6193992318784559,0.7649011063824582,-0.4930695273567002,-0.14136509188157922,-0.15989731026408338,20.7631257631258
12,77585,77,1,2,0.25381301012272234,-1.4081619971591577,0.1283686856957045,-0.5205357692351043,-0.6171768761710494,2.1762978578422096,1.5195746397353225,
37,45224,45,1,2,-0.29158661878106473,0.17511954492493473,-2.035084014333141,-0.8973632654019749,-1.7591664564320157,-0.14136509188157922,-0.4506681459243173,
37,45502,45,1,2,-0.8127818119972663,0.19104484983310124,0.5035942692744991,0.43051493230946725,-0.3431519296378869,-0.14136509188157922,-0.4506681459243173,20.7387057387057
38,15644,15,1,2,-1.231094119184361,-0.2019516102831069,-0.04215799053635317,0.05713086696741774,0.43328444932690935,0.01774422457800519,-0.9495642982840705,
28,27030,27,1,2,0.41746189505990916,0.8092690441655305,-1.7312170063723586,-0.8765782190979341,-0.10298778300476938,-0.32056694067077024,0.02875848898236091,21.0805860805861
26,30040,30,1,2,-0.37221638948308694,0.015862021578966184,1.517679079781182,1.4255419793276578,-1.2869371560123082,-0.28329507984355945,1.4638865827582082,23.1562881562882
46,08110,08,1,2,0.7643948521136411,-1.0501293745126412,-0.030571990477331872,-0.29550963918896234,0.40018635470930375,-0.4771283503154795,-0.23256704121357064,20.5921855921856
12,76476,76,1,2,-0.8978495692248432,0.30398753896530994,0.89774267012498,-0.017919330166334214,-1.263070169532073,2.1762978578422096,-0.08464830267922527,21.3736263736264
33,60015,60,1,2,-0.9144370637074979,2.087586011730007,0.8853638541250667,3.4723089641776594,-1.639057476699161,-0.009887011950400744,1.7411233966969861,
1,98203,98,1,2,1.3012709226433024,-0.5458618250262312,-1.454460419160415,-0.41889232922532404,-0.24772507576379257,-0.6828615566229926,0.8422531485921002,23.986568986569
36,48306,48,1,2,-0.7591792038474782,2.118182327597537,1.4605179615375141,3.4322324078309463,-1.552710624149455,-0.37106353721446556,0.7801494521444513,21.5689865689866
34,53184,53,1,2,-0.17531195284432607,0.9168027175536203,0.2570837509752417,0.3786560343452937,-0.5706621775799655,-0.925829269877872,-0.5327765549398044,21.1294261294261
12,75653,75,1,2,-1.1443710507192282,0.13557995628819058,-0.5401994753052778,-0.49784231548598185,0.20399801666343792,2.1762978578422096,0.7438064486402346,21.8131868131868
12,78583,78,1,2,-0.285626609869443,-0.38111364492757543,-0.6020213210552281,-0.7366421688314082,1.880210888835568,2.1762978578422096,1.2074376470471546,
39,10019,10,1,2,0.044095963077772006,1.6540163931840717,1.6595424581806726,0.632515711659516,2.402302396488981,0.9634030226392952,0.10343687708886674,
34,54563,54,1,2,-1.1667911257241168,-1.0949161041912228,1.082761506186009,-0.46228785504174447,0.025935076839849577,-0.925829269877872,-0.960216500156801,22.008547008547
1,98012,98,1,2,-0.2158958973396659,1.4382601314775447,1.354648072375452,1.4382785246676588,-0.17493470198915043,-0.6828615566229926,0.8422531485921002,24.9145299145299
33,62703,62,1,2,1.593793670890843,-0.7472683180116692,-1.8313265426559504,-0.8689860764359791,0.892161383177043,-0.009887011950400744,-1.2326537915368878,21.5689865689866
33,61910,61,1,2,-0.6418151069477962,-0.4223407321576948,0.5608082383411868,-0.009663393610437786,0.06101684344796985,-0.009887011950400744,-1.1795249054752697,18.9072039072039
33,61701,61,1,2,-0.44588864537375483,0.5550732740742079,0.7335561404823154,-0.15615440857963522,0.2779428388334977,-0.009887011950400744,-1.1795249054752697,22.8388278388278
37,44143,44,1,2,-0.13835139907690736,0.8245866084125749,-0.14487454078664722,-0.2062293604538412,-1.1129380158694624,-0.14136509188157922,-0.15989731026408338,21.4957264957265
47,19956,19,1,2,-0.3300699705912519,-0.8322851035531184,-0.8764783243588254,-0.5266758627540623,0.19436371159803345,-1.5777484560581745,0.14503321797180654,21.6910866910867
36,48143,48,1,3,-1.2160605012765564,-0.1234082868851639,-1.7561798666602826,-0.7183463496296478,-1.2712422982891465,-0.37106353721446556,0.7801494521444513,20.2503052503052
33,62233,62,1,2,-0.797949546047353,-1.1597453903243833,-0.7169475534637304,-0.04787302963044086,-0.5401021224787323,-0.009887011950400744,-1.2326537915368878,22.2283272283272
33,62095,62,1,2,0.18536753359742714,0.10192317766332808,-0.5620714696203098,-0.6070364110393457,0.6363043036620212,-0.009887011950400744,-1.2326537915368878,16.5628815628816
1,98532,98,1,2,0.627649702598977,0.30719459505715735,-0.09601787463619181,-0.5783688122447506,-0.23210121320990185,-0.6828615566229926,0.8422531485921002,
28,27886,27,1,2,0.311957267091967,0.0707502681426641,-0.9340681749621936,-0.7588377771600745,-0.5428917433802277,-0.32056694067077024,0.02875848898236091,21.3247863247863
39,10468,10,1,2,1.6506071412652903,-0.8298854468634622,-1.41790686527192,-0.6489384005943979,1.5568903876355844,0.9634030226392952,0.10343687708886674,24.4749694749695
33,62548,62,1,2,-1.0727254734126133,0.4785261200806598,0.04393785265031283,0.23087891870658478,-0.5602670964238232,-0.009887011950400744,-1.2326537915368878,19.2002442002442
36,49103,49,1,2,-0.3103095798311933,2.0998877384976127,0.4559350374460329,-0.26439430041045825,-0.020877885321872302,-0.37106353721446556,-0.6000775799750964,20.5677655677656
36,48746,48,1,2,1.4492238554596844,-0.24083656935766928,0.8729741065438722,-0.1684345956175515,-0.27303079142186026,-0.37106353721446556,0.7801494521444513,16.7826617826618
12,76306,76,1,2,0.745117481516332,-1.4703752037374807,-0.3966816883003191,-0.911344424293116,0.05280643994400165,2.1762978578422096,-0.08464830267922527,23.1807081807082
31,38317,38,1,3,-0.35312218448218197,-1.152047525132508,-0.06954315883380385,-0.8879042024133096,1.1164289202935151,-0.7889960260693394,-0.8178435893545959,
37,43764,43,1,2,0.24203453006994732,-0.7568480879709285,-0.3252706385277223,-0.6547465971663854,0.029888790091836738,-0.14136509188157922,-0.5113395491846926,19.3467643467643
28,28124,28,1,2,0.2803086366257648,0.1731218825936903,0.5458531686434449,0.04016263555354015,-0.5544330362778,-0.32056694067077024,0.39403154834638787,23.6202686202686
34,53594,53,1,2,-0.3965637659549234,0.19707240462584497,-0.39949257798855675,0.42134627914940137,-0.9733154625043845,-0.925829269877872,-0.5327765549398044,22.2527472527473
35,46181,46,1,2,-0.44550381845044457,-0.28669000351279045,0.7380493920489054,0.36766194797688895,-1.0257221420740614,-0.8071837763907889,-0.01775896619375121,23.2051282051282
33,61843,61,1,2,-0.8493547319784547,0.597448068527799,0.3943992858065957,0.7769738578285179,-0.6541311032572072,-0.009887011950400744,-1.1795249054752697,21.4468864468864
1,98245,98,1,2,-0.5178615465477026,1.0685244304127466,-0.30938678006870923,-0.19253861139129938,-0.5230919224700806,-0.6828615566229926,0.8422531485921002,19.7130647130647
